noun,verb,metric,mean
kibou (hope),X ga tamaru (X gets collected),comprehensibility,1.7000000000000000
suna (sand),X ga nagareru (X flows),metaphoricity,1.4000000000000000
ito (intention),X ga sumu (X gets clear),novelty,3.1000000000000000
syutisin (shame),X ga simiru (X soaks into Y),novelty,3.1000000000000000
rikai (understanding),X wo sosogu (Y pours X),novelty,3.0000000000000000
human (complaint),X wo kumitoru (Y scoops up X),comprehensibility,3.2000000000000000
kanasimi (sorrow),X ga nigoru (X gets cloudy),metaphoricity,2.6000000000000000
kairaku (pleasure),X ga simiru (X soaks into Y),novelty,3.1000000000000000
ai (love),X ni hitaru (Y soaks in X),novelty,1.4000000000000000
yorokobi (delight),X ni sizumu (Y sinks into X),comprehensibility,0.70000000000000000000
ari (ant),X wo sosogu (Y pours X),metaphoricity,1.7000000000000000
kinsen (money),X ni tukaru (Y gets submerged in X),comprehensibility,1.1000000000000000
yorokobi (delight),X wo kakeru (Y sprays X),comprehensibility,0.90000000000000000000
jikan (time),X ni hitaru (Y soaks in X),comprehensibility,2.2000000000000000
kanjou (emotion),X ga hotobasiru (X spurts),metaphoricity,2.2000000000000000
kotoba (word),X ga nizimu (X oozes),novelty,2.8000000000000000
iwa (rock),X ga yodomu (X gets stagnant),metaphoricity,1.7000000000000000
koe (voice),X wo kumitoru (Y scoops up X),novelty,2.4000000000000000
iwa (rock),X ni hitasu (Y dips Z in X),novelty,3.8000000000000000
doro (mud),X ni oboreru (Y almost drowns in X),novelty,1.7000000000000000
abura (oil),X ga moreru (X leaks),comprehensibility,3.9000000000000000
zetubou (despair),X ga tamaru (X gets collected),metaphoricity,3.1000000000000000
roudou (labor),X wo kumitoru (Y scoops up X),novelty,3.8000000000000000
sitto (envy),X ni uku (Y floats on X),metaphoricity,2.1000000000000000
ansin (relief),X wo maku (Y scatters X),comprehensibility,2.0000000000000000
iwa (rock),X ni sizumu (Y sinks into X),metaphoricity,2.6000000000000000
huan (anxiety),X ga waku (X gushes out),novelty,2.1000000000000000
suna (sand),X wo nomu (Y drinks X),novelty,3.2000000000000000
kanjou (emotion),X ga simiru (X soaks into Y),comprehensibility,2.5000000000000000
neko (cat),X wo abiseru (Y showers X),novelty,3.5000000000000000
ansin (relief),X ga hotobasiru (X spurts),metaphoricity,2.7000000000000000
yuuki (bravery),X ga moreru (X leaks),novelty,4.0000000000000000
roudou (labor),X wo nomu (Y drinks X),comprehensibility,0.10000000000000000000
human (complaint),X ga nagareru (X flows),metaphoricity,2.5000000000000000
tanosisa (enjoyment),X ni uku (Y floats on X),metaphoricity,1.5000000000000000
rikai (understanding),X ga nagarederu (X flows out),metaphoricity,2.3000000000000000
zouo (hatred),X wo abiseru (Y showers X),comprehensibility,1.9000000000000000
zetubou (despair),X ga uzumaku (X whirls),metaphoricity,2.3000000000000000
huan (anxiety),X ga yodomu (X gets stagnant),novelty,3.1000000000000000
suna (sand),X wo kumitoru (Y scoops up X),comprehensibility,1.8000000000000000
huan (anxiety),X ni hitasu (Y dips Z in X),metaphoricity,1.8000000000000000
yuuki (bravery),X ga huttou-suru (X boils),metaphoricity,2.6000000000000000
ari (ant),X ga nagarederu (X flows out),novelty,2.6000000000000000
oto (sound),X de susugu (Y rinses Z with X),novelty,3.3000000000000000
kotoba (word),X ga sitataru (X drips),comprehensibility,1.00000000000000000000
koe (voice),X wo nomu (Y drinks X),comprehensibility,1.7000000000000000
kanjou (emotion),X wo maku (Y scatters X),comprehensibility,1.5000000000000000
huan (anxiety),X ni sizumu (Y sinks into X),novelty,1.5000000000000000
ansin (relief),X ga simiru (X soaks into Y),comprehensibility,1.1000000000000000
iwa (rock),X ga waku (X gushes out),metaphoricity,2.1000000000000000
kuuki (air),X ni hitasu (Y dips Z in X),comprehensibility,1.4000000000000000
huan (anxiety),X wo kakeru (Y sprays X),novelty,2.9000000000000000
human (complaint),X wo nomu (Y drinks X),novelty,2.6000000000000000
kanasimi (sorrow),X ga ahureru (X overflows),novelty,0.60000000000000000000
kibou (hope),X ga uzumaku (X whirls),comprehensibility,2.5000000000000000
ai (love),X ga koboreru (X spills out),metaphoricity,2.6000000000000000
syutisin (shame),X wo maku (Y scatters X),novelty,3.3000000000000000
yorokobi (delight),X ga waku (X gushes out),comprehensibility,3.5000000000000000
sitto (envy),X ga mitiru (X fills Y),comprehensibility,2.2000000000000000
kairaku (pleasure),X wo maku (Y scatters X),novelty,3.5000000000000000
jouhou (information),X ni tukaru (Y gets submerged in X),comprehensibility,2.6000000000000000
ito (intention),X wo makitirasu (Y sprinkles X),novelty,3.5000000000000000
ari (ant),X wo tarasu (Y drops X),comprehensibility,1.4000000000000000
suna (sand),X wo abiseru (Y showers X),novelty,1.8000000000000000
neko (cat),X wo nomu (Y drinks X),novelty,3.4000000000000000
yuuki (bravery),X ga sumu (X gets clear),metaphoricity,2.1000000000000000
zouo (hatred),X wo kumitoru (Y scoops up X),novelty,2.4000000000000000
jikan (time),X wo susuru (Y sips X),novelty,3.8000000000000000
yuuki (bravery),X ni tukaru (Y gets submerged in X),novelty,3.5000000000000000
kibou (hope),X wo tarasu (Y drops X),metaphoricity,1.2000000000000000
keeki (cake),X ga hotobasiru (X spurts),comprehensibility,0.80000000000000000000
keeki (cake),X ga simiru (X soaks into Y),metaphoricity,1.5000000000000000
iwa (rock),X ni oboreru (Y almost drowns in X),comprehensibility,0.60000000000000000000
doro (mud),X ni hitasu (Y dips Z in X),comprehensibility,3.2000000000000000
ari (ant),X ga uzumaku (X whirls),metaphoricity,1.8000000000000000
mizu (water),X wo maku (Y scatters X),novelty,0.30000000000000000000
zetubou (despair),X ga nagarederu (X flows out),novelty,3.4000000000000000
kotoba (word),X ga nigoru (X gets cloudy),comprehensibility,3.2000000000000000
rikai (understanding),X ga uzumaku (X whirls),novelty,3.1000000000000000
oto (sound),X ni uku (Y floats on X),novelty,3.4000000000000000
ikari (anger),X wo makitirasu (Y sprinkles X),comprehensibility,3.1000000000000000
neko (cat),X ga nagareru (X flows),metaphoricity,1.8000000000000000
tanosisa (enjoyment),X de susugu (Y rinses Z with X),metaphoricity,2.3000000000000000
zetubou (despair),X wo tarasu (Y drops X),comprehensibility,0.60000000000000000000
hikari (light),X ga simiru (X soaks into Y),metaphoricity,1.2000000000000000
kimoti (feeling),X ni oboreru (Y almost drowns in X),novelty,2.5000000000000000
hikari (light),X ga hotobasiru (X spurts),comprehensibility,3.1000000000000000
nioi (smell),X ga waku (X gushes out),novelty,2.2000000000000000
ai (love),X wo susuru (Y sips X),comprehensibility,0.90000000000000000000
jouhou (information),X ga moreru (X leaks),comprehensibility,3.7000000000000000
yorokobi (delight),X ni oboreru (Y almost drowns in X),metaphoricity,2.4000000000000000
jounetu (passion),X ga nizimu (X oozes),novelty,2.8000000000000000
ari (ant),X wo siboridasu (Y squeezes X),novelty,3.4000000000000000
nioi (smell),X ga yodomu (X gets stagnant),novelty,1.7000000000000000
ikari (anger),X ga sumu (X gets clear),comprehensibility,0.70000000000000000000
rikai (understanding),X wo siboridasu (Y squeezes X),metaphoricity,2.2000000000000000
nioi (smell),X ni hitasu (Y dips Z in X),metaphoricity,2.1000000000000000
jounetu (passion),X ga sitataru (X drips),comprehensibility,0.80000000000000000000
hikari (light),X wo maku (Y scatters X),metaphoricity,1.4000000000000000
zetubou (despair),X wo sosogu (Y pours X),metaphoricity,1.8000000000000000
kanasimi (sorrow),X ga sitataru (X drips),metaphoricity,2.5000000000000000
ito (intention),X ga moreru (X leaks),metaphoricity,1.2000000000000000
nioi (smell),X ni sizumu (Y sinks into X),novelty,3.6000000000000000
suimin (sleep),X ga moreru (X leaks),comprehensibility,0.90000000000000000000
human (complaint),X wo abiseru (Y showers X),novelty,1.00000000000000000000
kuuki (air),X ni oboreru (Y almost drowns in X),novelty,2.3000000000000000
ito (intention),X ga huttou-suru (X boils),novelty,3.3000000000000000
sitto (envy),X de susugu (Y rinses Z with X),metaphoricity,1.7000000000000000
ari (ant),X ga tamaru (X gets collected),metaphoricity,1.00000000000000000000
koe (voice),X wo abiseru (Y showers X),comprehensibility,3.6000000000000000
rikai (understanding),X ga tamaru (X gets collected),novelty,3.2000000000000000
kinsen (money),X ga moreru (X leaks),comprehensibility,1.3000000000000000
yuuki (bravery),X wo makitirasu (Y sprinkles X),metaphoricity,2.4000000000000000
kibou (hope),X wo sosogu (Y pours X),comprehensibility,2.3000000000000000
nioi (smell),X wo kakeru (Y sprays X),novelty,3.2000000000000000
neko (cat),X wo kumitoru (Y scoops up X),comprehensibility,0.40000000000000000000
zouo (hatred),X wo nomu (Y drinks X),comprehensibility,1.00000000000000000000
abura (oil),X ni tukaru (Y gets submerged in X),comprehensibility,3.1000000000000000
keeki (cake),X wo maku (Y scatters X),metaphoricity,0.50000000000000000000
kyouhu (fear),X ga hotobasiru (X spurts),novelty,2.7000000000000000
roudou (labor),X wo abiseru (Y showers X),comprehensibility,0.60000000000000000000
mizu (water),X ga simiru (X soaks into Y),novelty,0.80000000000000000000
ai (love),X wo makitirasu (Y sprinkles X),comprehensibility,2.9000000000000000
koe (voice),X ga uzumaku (X whirls),comprehensibility,2.2000000000000000
huan (anxiety),X ga nizimu (X oozes),metaphoricity,2.2000000000000000
suimin (sleep),X ga koboreru (X spills out),novelty,3.3000000000000000
neko (cat),X ga nagarederu (X flows out),metaphoricity,0.80000000000000000000
jouhou (information),X ni hitaru (Y soaks in X),metaphoricity,2.6000000000000000
doro (mud),X ga ahureru (X overflows),metaphoricity,0.40000000000000000000
kotoba (word),X ga waku (X gushes out),metaphoricity,3.0000000000000000
zetubou (despair),X wo nomu (Y drinks X),metaphoricity,2.9000000000000000
ikari (anger),X wo susuru (Y sips X),comprehensibility,0.00000000000000000000
keeki (cake),X ni uku (Y floats on X),comprehensibility,0.20000000000000000000
suna (sand),X ga tamaru (X gets collected),novelty,0.50000000000000000000
roudou (labor),X ga uzumaku (X whirls),comprehensibility,0.60000000000000000000
iwa (rock),X ga sitataru (X drips),comprehensibility,1.1000000000000000
hikari (light),X ni uku (Y floats on X),comprehensibility,0.60000000000000000000
kuuki (air),X ga nizimu (X oozes),comprehensibility,1.8000000000000000
zouo (hatred),X wo sosogu (Y pours X),comprehensibility,1.9000000000000000
kibou (hope),X wo nomu (Y drinks X),comprehensibility,1.3000000000000000
kimoti (feeling),X ga sitataru (X drips),novelty,3.0000000000000000
oto (sound),X ga hotobasiru (X spurts),novelty,2.0000000000000000
human (complaint),X ga uzumaku (X whirls),novelty,1.4000000000000000
suna (sand),X wo siboridasu (Y squeezes X),metaphoricity,1.5000000000000000
yorokobi (delight),X ga sitataru (X drips),metaphoricity,2.7000000000000000
ansin (relief),X de susugu (Y rinses Z with X),metaphoricity,2.4000000000000000
jikan (time),X wo makitirasu (Y sprinkles X),novelty,3.5000000000000000
kinsen (money),X ga koboreru (X spills out),novelty,2.4000000000000000
mizu (water),X ga mitiru (X fills Y),novelty,0.90000000000000000000
zetubou (despair),X ga nagareru (X flows),novelty,3.3000000000000000
kibou (hope),X wo kumitoru (Y scoops up X),novelty,1.8000000000000000
kimoti (feeling),X ga nizimu (X oozes),comprehensibility,3.5000000000000000
kotoba (word),X wo kakeru (Y sprays X),metaphoricity,1.1000000000000000
jounetu (passion),X ni oboreru (Y almost drowns in X),comprehensibility,2.9000000000000000
zouo (hatred),X wo tarasu (Y drops X),metaphoricity,2.4000000000000000
human (complaint),X ga tamaru (X gets collected),novelty,0.10000000000000000000
nioi (smell),X ga ahureru (X overflows),comprehensibility,3.4000000000000000
kuuki (air),X ga sitataru (X drips),novelty,3.8000000000000000
keeki (cake),X ga mitiru (X fills Y),metaphoricity,1.3000000000000000
jikan (time),X ni tukaru (Y gets submerged in X),metaphoricity,3.0000000000000000
yuuki (bravery),X wo susuru (Y sips X),metaphoricity,2.4000000000000000
kanasimi (sorrow),X ni oboreru (Y almost drowns in X),metaphoricity,3.1000000000000000
kinsen (money),X ni hitaru (Y soaks in X),metaphoricity,1.6000000000000000
jikan (time),X ga sumu (X gets clear),novelty,3.6000000000000000
kanjou (emotion),X de susugu (Y rinses Z with X),metaphoricity,1.8000000000000000
neko (cat),X wo sosogu (Y pours X),novelty,3.7000000000000000
jouhou (information),X ga koboreru (X spills out),novelty,2.5000000000000000
kotoba (word),X ni hitasu (Y dips Z in X),novelty,3.0000000000000000
ito (intention),X ni hitaru (Y soaks in X),comprehensibility,1.1000000000000000
suna (sand),X ga uzumaku (X whirls),novelty,3.1000000000000000
suimin (sleep),X ni hitaru (Y soaks in X),metaphoricity,1.3000000000000000
kotoba (word),X ga yodomu (X gets stagnant),metaphoricity,2.8000000000000000
roudou (labor),X ga tamaru (X gets collected),comprehensibility,1.3000000000000000
doro (mud),X ga nigoru (X gets cloudy),novelty,2.6000000000000000
ai (love),X ga sumu (X gets clear),comprehensibility,1.1000000000000000
iwa (rock),X ga nizimu (X oozes),novelty,3.6000000000000000
human (complaint),X wo siboridasu (Y squeezes X),metaphoricity,1.8000000000000000
kyouhu (fear),X ni uku (Y floats on X),novelty,3.3000000000000000
hikari (light),X ga mitiru (X fills Y),metaphoricity,2.3000000000000000
kotoba (word),X ni sizumu (Y sinks into X),metaphoricity,2.5000000000000000
ari (ant),X wo abiseru (Y showers X),metaphoricity,1.6000000000000000
koe (voice),X ga tamaru (X gets collected),comprehensibility,1.3000000000000000
rikai (understanding),X wo abiseru (Y showers X),novelty,3.3000000000000000
kyouhu (fear),X wo abiseru (Y showers X),comprehensibility,1.9000000000000000
doro (mud),X ni tukaru (Y gets submerged in X),comprehensibility,2.9000000000000000
suna (sand),X wo maku (Y scatters X),metaphoricity,0.60000000000000000000
roudou (labor),X ga hotobasiru (X spurts),novelty,3.0000000000000000
yuuki (bravery),X ni sizumu (Y sinks into X),metaphoricity,2.4000000000000000
ai (love),X ga nigoru (X gets cloudy),metaphoricity,2.6000000000000000
kibou (hope),X de susugu (Y rinses Z with X),novelty,3.8000000000000000
kanasimi (sorrow),X ni hitaru (Y soaks in X),novelty,0.60000000000000000000
kinsen (money),X ni oboreru (Y almost drowns in X),novelty,0.90000000000000000000
rikai (understanding),X ni uku (Y floats on X),comprehensibility,0.40000000000000000000
huan (anxiety),X ga moreru (X leaks),metaphoricity,2.1000000000000000
kanjou (emotion),X wo kumitoru (Y scoops up X),metaphoricity,1.1000000000000000
yuuki (bravery),X ga yodomu (X gets stagnant),metaphoricity,2.0000000000000000
mizu (water),X wo abiseru (Y showers X),metaphoricity,1.7000000000000000
huan (anxiety),X ga huttou-suru (X boils),novelty,3.1000000000000000
yuuki (bravery),X ni hitasu (Y dips Z in X),novelty,3.7000000000000000
tanosisa (enjoyment),X ga nagarederu (X flows out),comprehensibility,2.4000000000000000
koe (voice),X ga hotobasiru (X spurts),novelty,1.7000000000000000
kotoba (word),X wo susuru (Y sips X),metaphoricity,3.2000000000000000
ansin (relief),X ga nagareru (X flows),comprehensibility,0.90000000000000000000
oto (sound),X ga uzumaku (X whirls),comprehensibility,2.5000000000000000
tanosisa (enjoyment),X wo tarasu (Y drops X),novelty,3.9000000000000000
human (complaint),X ga hotobasiru (X spurts),comprehensibility,2.1000000000000000
ikari (anger),X ga waku (X gushes out),comprehensibility,3.6000000000000000
human (complaint),X ga simiru (X soaks into Y),metaphoricity,1.7000000000000000
nioi (smell),X wo makitirasu (Y sprinkles X),novelty,0.50000000000000000000
yuuki (bravery),X wo kakeru (Y sprays X),metaphoricity,1.5000000000000000
kuuki (air),X ga moreru (X leaks),comprehensibility,3.7000000000000000
suimin (sleep),X ni oboreru (Y almost drowns in X),novelty,2.9000000000000000
jikan (time),X ga ahureru (X overflows),comprehensibility,1.6000000000000000
kairaku (pleasure),X wo nomu (Y drinks X),metaphoricity,2.3000000000000000
ikari (anger),X ni sizumu (Y sinks into X),comprehensibility,2.4000000000000000
hikari (light),X wo abiseru (Y showers X),novelty,0.50000000000000000000
syutisin (shame),X wo nomu (Y drinks X),metaphoricity,2.0000000000000000
kanjou (emotion),X ga nagareru (X flows),comprehensibility,2.1000000000000000
jouhou (information),X ni oboreru (Y almost drowns in X),novelty,1.5000000000000000
oto (sound),X ga tamaru (X gets collected),comprehensibility,1.1000000000000000
human (complaint),X wo maku (Y scatters X),metaphoricity,1.5000000000000000
yorokobi (delight),X ga huttou-suru (X boils),comprehensibility,2.2000000000000000
ikari (anger),X ga yodomu (X gets stagnant),comprehensibility,0.90000000000000000000
kimoti (feeling),X ga moreru (X leaks),comprehensibility,2.3000000000000000
sitto (envy),X wo tarasu (Y drops X),novelty,3.4000000000000000
